#Software: ToolsManage
#ProcessID: 6172
#AppDomain: ToolsManage.vshost.exe
#BaseDirectory: F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\
#CommandLine: "F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\ToolsManage.vshost.exe" 
#ApplicationType: WinForm
#CLR: 4.0.30319.42000, .NET Framework 4
#OS: Windows 10.0 x64, Microsoft Windows NT 6.2.9200.0, shuguang/DESKTOP-GSLKHML
#Memory: 6,621M/11,969M
#CPU: 4
#Date: 2018-11-23
#字段: 时间 线程ID 线程池Y网页W普通N 线程名 消息内容
#Fields: Time ThreadID IsPoolThread ThreadName Message
08:47:04.934  8 N - NewLife.Core v6.6.2018.0211 Build 2018-06-14 10:56:08 .NET Framework 4
09:19:32.271  9 N - SELECT 表名=d.name,字段序号=a.colorder,字段名=a.name,标识=case when COLUMNPROPERTY( a.id,a.name,'IsIdentity')=1 then Convert(Bit,1) else Convert(Bit,0) end,主键=case when exists(SELECT 1 FROM sysobjects where xtype='PK' and name in (SELECT name FROM sysindexes WHERE id = a.id AND indid in(SELECT indid FROM sysindexkeys WHERE id = a.id AND colid=a.colid))) then Convert(Bit,1) else Convert(Bit,0) end,类型=b.name,占用字节数=a.length,长度=COLUMNPROPERTY(a.id,a.name,'PRECISION'),小数位数=isnull(COLUMNPROPERTY(a.id,a.name,'Scale'),0),允许空=case when a.isnullable=1 then Convert(Bit,1)else Convert(Bit,0) end,默认值=isnull(e.text,''),字段说明=isnull(g.[value],'')FROM syscolumns a left join systypes b on a.xtype=b.xusertype inner join sysobjects d on a.id=d.id  and d.xtype='U' left join syscomments e on a.cdefault=e.id left join sys.extended_properties g on a.id=g.major_id and a.colid=g.minor_id and g.name = 'MS_Description'  order by a.id,a.colorder
09:19:32.316  9 N - select ind.* from sys.indexes ind inner join sys.objects obj on ind.object_id = obj.object_id where obj.type='u'
09:19:32.339  9 N - 检查连接[ToolsManage/SqlServer]的数据库架构耗时390ms
09:19:32.344  9 N - Select * From tb_RoomInfo Order By ID ASC

#Software: ToolsManage
#ProcessID: 18436
#AppDomain: ToolsManage.vshost.exe
#BaseDirectory: F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\
#CommandLine: "F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\ToolsManage.vshost.exe" 
#ApplicationType: WinForm
#CLR: 4.0.30319.42000, .NET Framework 4
#OS: Windows 10.0 x64, Microsoft Windows NT 6.2.9200.0, shuguang/DESKTOP-GSLKHML
#Memory: 5,902M/11,969M
#CPU: 4
#Date: 2018-11-23
#字段: 时间 线程ID 线程池Y网页W普通N 线程名 消息内容
#Fields: Time ThreadID IsPoolThread ThreadName Message
09:30:29.391  9 N - NewLife.Core v6.6.2018.0211 Build 2018-06-14 10:56:08 .NET Framework 4
09:30:29.393  9 N - 组件核心库 ©2002-2017 新生命开发团队 http://git.newlifex.com/NewLife/X
09:30:29.393  9 N - ToolsManage v1.0.0.0 Build 2000-01-01 .NET Framework 4
09:30:29.393  9 N - ToolsManage Copyright © Lenovo 2015
09:30:29.393  9 N - XCode v9.6.2017.0808 Build 2018-06-14 10:56:10 .NET Framework 4
09:30:29.394  9 N - 大数据中间件 ©2002-2017 新生命开发团队 http://www.NewLifeX.com
09:30:30.044  9 N - ToolsManage 设定 Data Source=.;Initial Catalog=ToolsManage;user=sa;password=123456;
09:30:30.046  9 N - ToolsManage 格式 Data Source=.;Initial Catalog=ToolsManage;user=sa;password=123456;Pooling=false;Application Name=XCode_ToolsManage.vshost.exe_ToolsManage
09:30:30.052  9 N - 集中初始化表架构时没赶上，现在补上！
09:30:30.053  9 N - 开始同步检查表[TbRoominfo/SqlServer]的数据表架构……
09:30:30.067  9 N - System.Data.SqlClient.Sql驱动C:\WINDOWS\Microsoft.Net\assembly\GAC_32\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll 版本v4.0.0.0
09:30:30.088  9 N - [ToolsManage]GetSchema("MetaDataCollections")
09:30:30.110  9 N - [ToolsManage]GetSchema("Databases", "ToolsManage")
09:30:30.117  9 N - select b.name n, a.value v from sys.extended_properties a inner join sysobjects b on a.major_id=b.id and a.minor_id=0 and a.name = 'MS_Description'
09:30:30.118  9 N - [ToolsManage]GetSchema("Tables")
09:30:30.120  9 N - SELECT 表名=d.name,字段序号=a.colorder,字段名=a.name,标识=case when COLUMNPROPERTY( a.id,a.name,'IsIdentity')=1 then Convert(Bit,1) else Convert(Bit,0) end,主键=case when exists(SELECT 1 FROM sysobjects where xtype='PK' and name in (SELECT name FROM sysindexes WHERE id = a.id AND indid in(SELECT indid FROM sysindexkeys WHERE id = a.id AND colid=a.colid))) then Convert(Bit,1) else Convert(Bit,0) end,类型=b.name,占用字节数=a.length,长度=COLUMNPROPERTY(a.id,a.name,'PRECISION'),小数位数=isnull(COLUMNPROPERTY(a.id,a.name,'Scale'),0),允许空=case when a.isnullable=1 then Convert(Bit,1)else Convert(Bit,0) end,默认值=isnull(e.text,''),字段说明=isnull(g.[value],'')FROM syscolumns a left join systypes b on a.xtype=b.xusertype inner join sysobjects d on a.id=d.id  and d.xtype='U' left join syscomments e on a.cdefault=e.id left join sys.extended_properties g on a.id=g.major_id and a.colid=g.minor_id and g.name = 'MS_Description'  order by a.id,a.colorder
09:30:30.166  9 N - select ind.* from sys.indexes ind inner join sys.objects obj on ind.object_id = obj.object_id where obj.type='u'
09:30:30.170  9 N - [ToolsManage]GetSchema("Columns")
09:30:30.184  9 N - [ToolsManage]GetSchema("Indexes")
09:30:30.190  9 N - [ToolsManage]GetSchema("IndexColumns")
09:30:30.223  9 N - 检查表[TbRoominfo/SqlServer]的数据表架构耗时169ms
09:30:30.225  9 N - 开始检查连接[ToolsManage/SqlServer]的数据库架构……
09:30:30.582  9 N - [ToolsManage]的所有实体类（26个）：TbAcinfo,TbAlarmevent,TbBoxicpower,TbDeviceplan,TbDevicetype,TbDoorrfid,TbDooruser,TbEnviridata,TbEnvirievent,TbNvrinfo,TbRecordborrow,TbRecordboxdoor,TbRecordboxpower,TbRecorddoorinout,TbRecorderr,TbRecordinroom,TbRecordpower,TbRecordscrap,TbRecordtest,TbRfidinfo,TbRoominfo,TbSysdevice,TbSysparm,TbSystemuser,TbTools,TbTypeandname
09:30:30.582  9 N - [ToolsManage]需要检查架构的实体类（26个）：TbAcinfo,TbAlarmevent,TbBoxicpower,TbDeviceplan,TbDevicetype,TbDoorrfid,TbDooruser,TbEnviridata,TbEnvirievent,TbNvrinfo,TbRecordborrow,TbRecordboxdoor,TbRecordboxpower,TbRecorddoorinout,TbRecorderr,TbRecordinroom,TbRecordpower,TbRecordscrap,TbRecordtest,TbRfidinfo,TbRoominfo,TbSysdevice,TbSysparm,TbSystemuser,TbTools,TbTypeandname
09:30:30.582  9 N - ToolsManage待检查表架构的实体个数：25
09:30:30.582  9 N - select b.name n, a.value v from sys.extended_properties a inner join sysobjects b on a.major_id=b.id and a.minor_id=0 and a.name = 'MS_Description'
09:30:30.583  9 N - SELECT 表名=d.name,字段序号=a.colorder,字段名=a.name,标识=case when COLUMNPROPERTY( a.id,a.name,'IsIdentity')=1 then Convert(Bit,1) else Convert(Bit,0) end,主键=case when exists(SELECT 1 FROM sysobjects where xtype='PK' and name in (SELECT name FROM sysindexes WHERE id = a.id AND indid in(SELECT indid FROM sysindexkeys WHERE id = a.id AND colid=a.colid))) then Convert(Bit,1) else Convert(Bit,0) end,类型=b.name,占用字节数=a.length,长度=COLUMNPROPERTY(a.id,a.name,'PRECISION'),小数位数=isnull(COLUMNPROPERTY(a.id,a.name,'Scale'),0),允许空=case when a.isnullable=1 then Convert(Bit,1)else Convert(Bit,0) end,默认值=isnull(e.text,''),字段说明=isnull(g.[value],'')FROM syscolumns a left join systypes b on a.xtype=b.xusertype inner join sysobjects d on a.id=d.id  and d.xtype='U' left join syscomments e on a.cdefault=e.id left join sys.extended_properties g on a.id=g.major_id and a.colid=g.minor_id and g.name = 'MS_Description'  order by a.id,a.colorder
09:30:30.623  9 N - select ind.* from sys.indexes ind inner join sys.objects obj on ind.object_id = obj.object_id where obj.type='u'
09:30:30.646  9 N - 检查连接[ToolsManage/SqlServer]的数据库架构耗时421ms
09:30:30.650  9 N - Select * From tb_RoomInfo Order By ID ASC

#Software: ToolsManage
#ProcessID: 2832
#AppDomain: ToolsManage.vshost.exe
#BaseDirectory: F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\
#CommandLine: "F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\ToolsManage.vshost.exe" 
#ApplicationType: WinForm
#CLR: 4.0.30319.42000, .NET Framework 4
#OS: Windows 10.0 x64, Microsoft Windows NT 6.2.9200.0, shuguang/DESKTOP-GSLKHML
#Memory: 6,978M/11,969M
#CPU: 4
#Date: 2018-11-23
#字段: 时间 线程ID 线程池Y网页W普通N 线程名 消息内容
#Fields: Time ThreadID IsPoolThread ThreadName Message
10:26:50.539  9 N - NewLife.Core v6.6.2018.0211 Build 2018-06-14 10:56:08 .NET Framework 4
10:26:50.541  9 N - 组件核心库 ©2002-2017 新生命开发团队 http://git.newlifex.com/NewLife/X
10:26:50.541  9 N - ToolsManage v1.0.0.0 Build 2000-01-01 .NET Framework 4
10:26:50.541  9 N - ToolsManage Copyright © Lenovo 2015
10:26:50.541  9 N - XCode v9.6.2017.0808 Build 2018-06-14 10:56:10 .NET Framework 4
10:26:50.541  9 N - 大数据中间件 ©2002-2017 新生命开发团队 http://www.NewLifeX.com
10:26:51.165  9 N - ToolsManage 设定 Data Source=.;Initial Catalog=ToolsManage;user=sa;password=123456;
10:26:51.166  9 N - ToolsManage 格式 Data Source=.;Initial Catalog=ToolsManage;user=sa;password=123456;Pooling=false;Application Name=XCode_ToolsManage.vshost.exe_ToolsManage
10:26:51.175  9 N - 集中初始化表架构时没赶上，现在补上！
10:26:51.176  9 N - 开始同步检查表[TbRoominfo/SqlServer]的数据表架构……
10:26:51.193  9 N - System.Data.SqlClient.Sql驱动C:\WINDOWS\Microsoft.Net\assembly\GAC_32\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll 版本v4.0.0.0
10:26:51.215  9 N - [ToolsManage]GetSchema("MetaDataCollections")
10:26:51.239  9 N - [ToolsManage]GetSchema("Databases", "ToolsManage")
10:26:51.247  9 N - select b.name n, a.value v from sys.extended_properties a inner join sysobjects b on a.major_id=b.id and a.minor_id=0 and a.name = 'MS_Description'
10:26:51.248  9 N - [ToolsManage]GetSchema("Tables")
10:26:51.250  9 N - SELECT 表名=d.name,字段序号=a.colorder,字段名=a.name,标识=case when COLUMNPROPERTY( a.id,a.name,'IsIdentity')=1 then Convert(Bit,1) else Convert(Bit,0) end,主键=case when exists(SELECT 1 FROM sysobjects where xtype='PK' and name in (SELECT name FROM sysindexes WHERE id = a.id AND indid in(SELECT indid FROM sysindexkeys WHERE id = a.id AND colid=a.colid))) then Convert(Bit,1) else Convert(Bit,0) end,类型=b.name,占用字节数=a.length,长度=COLUMNPROPERTY(a.id,a.name,'PRECISION'),小数位数=isnull(COLUMNPROPERTY(a.id,a.name,'Scale'),0),允许空=case when a.isnullable=1 then Convert(Bit,1)else Convert(Bit,0) end,默认值=isnull(e.text,''),字段说明=isnull(g.[value],'')FROM syscolumns a left join systypes b on a.xtype=b.xusertype inner join sysobjects d on a.id=d.id  and d.xtype='U' left join syscomments e on a.cdefault=e.id left join sys.extended_properties g on a.id=g.major_id and a.colid=g.minor_id and g.name = 'MS_Description'  order by a.id,a.colorder
10:26:51.299  9 N - select ind.* from sys.indexes ind inner join sys.objects obj on ind.object_id = obj.object_id where obj.type='u'
10:26:51.304  9 N - [ToolsManage]GetSchema("Columns")
10:26:51.318  9 N - [ToolsManage]GetSchema("Indexes")
10:26:51.325  9 N - [ToolsManage]GetSchema("IndexColumns")
10:26:51.357  9 N - 检查表[TbRoominfo/SqlServer]的数据表架构耗时180ms
10:26:51.359  9 N - 开始检查连接[ToolsManage/SqlServer]的数据库架构……
10:26:51.696  9 N - [ToolsManage]的所有实体类（26个）：TbAcinfo,TbAlarmevent,TbBoxicpower,TbDeviceplan,TbDevicetype,TbDoorrfid,TbDooruser,TbEnviridata,TbEnvirievent,TbNvrinfo,TbRecordborrow,TbRecordboxdoor,TbRecordboxpower,TbRecorddoorinout,TbRecorderr,TbRecordinroom,TbRecordpower,TbRecordscrap,TbRecordtest,TbRfidinfo,TbRoominfo,TbSysdevice,TbSysparm,TbSystemuser,TbTools,TbTypeandname
10:26:51.696  9 N - [ToolsManage]需要检查架构的实体类（26个）：TbAcinfo,TbAlarmevent,TbBoxicpower,TbDeviceplan,TbDevicetype,TbDoorrfid,TbDooruser,TbEnviridata,TbEnvirievent,TbNvrinfo,TbRecordborrow,TbRecordboxdoor,TbRecordboxpower,TbRecorddoorinout,TbRecorderr,TbRecordinroom,TbRecordpower,TbRecordscrap,TbRecordtest,TbRfidinfo,TbRoominfo,TbSysdevice,TbSysparm,TbSystemuser,TbTools,TbTypeandname
10:26:51.696  9 N - ToolsManage待检查表架构的实体个数：25
10:26:51.696  9 N - select b.name n, a.value v from sys.extended_properties a inner join sysobjects b on a.major_id=b.id and a.minor_id=0 and a.name = 'MS_Description'
10:26:51.697  9 N - SELECT 表名=d.name,字段序号=a.colorder,字段名=a.name,标识=case when COLUMNPROPERTY( a.id,a.name,'IsIdentity')=1 then Convert(Bit,1) else Convert(Bit,0) end,主键=case when exists(SELECT 1 FROM sysobjects where xtype='PK' and name in (SELECT name FROM sysindexes WHERE id = a.id AND indid in(SELECT indid FROM sysindexkeys WHERE id = a.id AND colid=a.colid))) then Convert(Bit,1) else Convert(Bit,0) end,类型=b.name,占用字节数=a.length,长度=COLUMNPROPERTY(a.id,a.name,'PRECISION'),小数位数=isnull(COLUMNPROPERTY(a.id,a.name,'Scale'),0),允许空=case when a.isnullable=1 then Convert(Bit,1)else Convert(Bit,0) end,默认值=isnull(e.text,''),字段说明=isnull(g.[value],'')FROM syscolumns a left join systypes b on a.xtype=b.xusertype inner join sysobjects d on a.id=d.id  and d.xtype='U' left join syscomments e on a.cdefault=e.id left join sys.extended_properties g on a.id=g.major_id and a.colid=g.minor_id and g.name = 'MS_Description'  order by a.id,a.colorder
10:26:51.738  9 N - select ind.* from sys.indexes ind inner join sys.objects obj on ind.object_id = obj.object_id where obj.type='u'
10:26:51.759  9 N - 检查连接[ToolsManage/SqlServer]的数据库架构耗时400ms
10:26:51.763  9 N - Select * From tb_RoomInfo Order By ID ASC

#Software: ToolsManage
#ProcessID: 17484
#AppDomain: ToolsManage.vshost.exe
#BaseDirectory: F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\
#CommandLine: "F:\科能软件\库房软件\陈海涛移交\库房\软件\浙江库房\三门库房软件\ToolsManage\ToolsManage\bin\Debug\ToolsManage.vshost.exe" 
#ApplicationType: WinForm
#CLR: 4.0.30319.42000, .NET Framework 4
#OS: Windows 10.0 x64, Microsoft Windows NT 6.2.9200.0, shuguang/DESKTOP-GSLKHML
#Memory: 6,974M/11,969M
#CPU: 4
#Date: 2018-11-23
#字段: 时间 线程ID 线程池Y网页W普通N 线程名 消息内容
#Fields: Time ThreadID IsPoolThread ThreadName Message
10:27:49.178 10 N - NewLife.Core v6.6.2018.0211 Build 2018-06-14 10:56:08 .NET Framework 4
10:27:49.181 10 N - 组件核心库 ©2002-2017 新生命开发团队 http://git.newlifex.com/NewLife/X
10:27:49.181 10 N - ToolsManage v1.0.0.0 Build 2000-01-01 .NET Framework 4
10:27:49.181 10 N - ToolsManage Copyright © Lenovo 2015
10:27:49.181 10 N - XCode v9.6.2017.0808 Build 2018-06-14 10:56:10 .NET Framework 4
10:27:49.181 10 N - 大数据中间件 ©2002-2017 新生命开发团队 http://www.NewLifeX.com
10:27:49.820 10 N - ToolsManage 设定 Data Source=.;Initial Catalog=ToolsManage;user=sa;password=123456;
